timestamp,name,last,high,low,chg_,chg_%,vol_,time
2025-12-16 19:30:00,Coca-Cola,70.69,71.3,70.54,-0.28,-0.40%,5.02M,11:28:01
2025-12-16 19:30:00,Walt Disney,112.35,112.85,110.86,+1.86,+1.68%,4.44M,11:28:34
2025-12-16 19:30:00,3M,163.38,167,162.84,-2.33,-1.40%,767.25K,11:28:53
2025-12-16 19:30:00,Microsoft,473.38,475.19,470.88,-1.44,-0.30%,5.62M,11:28:34
2025-12-16 19:30:00,Merck&amp;Co,98.04,100.37,96.79,-2.23,-2.22%,5.41M,11:28:50
2025-12-16 19:30:00,McDonald’s,316.31,320.58,315.98,-2.42,-0.76%,782.66K,11:27:59
2025-12-16 19:30:00,Boeing,207.51,208.65,204.39,+2.01,+0.98%,2.24M,11:28:40
2025-12-16 19:30:00,Caterpillar,592.57,598.66,587.61,+2.81,+0.48%,666.2K,11:28:54
2025-12-16 19:30:00,Chevron,147.2,148.82,146.67,-2.6,-1.74%,2.88M,11:28:54
2025-12-16 19:30:00,Cisco,77.75,78.61,77.69,-0.5,-0.64%,3.42M,11:27:43
2025-12-16 19:30:00,JPMorgan,315.41,319.52,315.03,-4.61,-1.44%,2.01M,11:28:51
2025-12-16 19:30:00,Citigroup,111.14,113.37,111.05,-1.66,-1.47%,4.02M,11:28:20
2025-12-16 19:30:00,Goldman Sachs,883.52,896.06,881.06,-6.08,-0.68%,532.28K,11:27:35
2025-12-16 19:00:00,Amazon.com,223.34,223.66,221.9,+0.80,+0.36%,9.53M,10:56:32
2025-12-16 19:00:00,Chevron,147.25,148.82,146.67,-2.55,-1.70%,2.23M,10:57:19
2025-12-16 19:00:00,Coca-Cola,70.71,71.3,70.54,-0.27,-0.37%,4.27M,10:57:01
2025-12-16 19:00:00,Home Depot,355.92,358.74,352.63,-1.07,-0.30%,638.06K,10:56:58
2025-12-16 19:00:00,Honeywell,198.37,198.44,196.69,+0.92,+0.47%,591.36K,10:56:04
2025-12-16 19:00:00,IBM,303.05,307.38,301.5,-5.61,-1.82%,806.73K,10:57:09
2025-12-16 19:00:00,J&amp;J,212.17,214.73,211.79,-2,-0.93%,1.52M,10:56:29
2025-12-16 19:00:00,JPMorgan,317.03,319.52,315.03,-2.99,-0.93%,1.65M,10:56:56
2025-12-16 19:00:00,Cisco,78.11,78.61,77.82,-0.14,-0.18%,2.88M,10:55:59
2025-12-16 19:00:00,Apple,273.63,274.03,271.79,-0.48,-0.18%,8.45M,10:57:29
2025-12-16 19:00:00,McDonald’s,316.7,320.58,316.17,-2.04,-0.64%,670.26K,10:56:12
2025-12-16 19:00:00,Merck&amp;Co,97.83,100.37,96.79,-2.43,-2.42%,4.32M,10:57:02
2025-12-16 19:00:00,Amgen,324.37,325.98,323.03,-0.94,-0.29%,447.42K,10:56:49
2025-12-16 19:00:00,Microsoft,475.04,475.19,470.88,+0.22,+0.05%,4.78M,10:57:05
2025-12-16 19:00:00,American Express,382.34,384.78,380.29,-0.23,-0.06%,381.99K,10:55:56
2025-12-16 19:00:00,NVIDIA,176.86,177.49,174.9,+0.57,+0.32%,46.3M,10:56:30
2025-12-16 19:00:00,Nike,68.08,68.2,67.12,+0.31,+0.45%,3.41M,10:56:58
2025-12-16 19:00:00,P&amp;G,146.25,146.3,144.65,+1.12,+0.77%,2.34M,10:57:02
2025-12-16 19:00:00,Salesforce Inc,254.63,254.78,252.59,+0.05,+0.02%,1.4M,10:56:47
2025-12-16 19:00:00,Sherwin-Williams,328.47,330.4,326.27,+0.02,+0.01%,229.04K,10:57:01
2025-12-16 19:00:00,Travelers,290.91,292.5,289.82,+0.32,+0.11%,266.23K,10:56:31
2025-12-16 19:00:00,UnitedHealth,336.89,340.99,335.54,-4.21,-1.23%,1.34M,10:57:16
2025-12-16 19:00:00,Verizon,40.94,41,40.75,+0.14,+0.33%,3.76M,10:57:04
2025-12-16 19:00:00,Visa A,345.61,347.62,344.1,-1.28,-0.37%,1.28M,10:56:38
2025-12-16 19:00:00,Walmart,115.89,116.88,114.95,-0.91,-0.77%,4.39M,10:56:46
2025-12-16 19:00:00,Walt Disney,112.43,112.85,110.86,+1.94,+1.76%,3.86M,10:57:04
2025-12-16 19:00:00,3M,164.44,167,164.42,-1.26,-0.76%,568.49K,10:56:31
2025-12-16 19:00:00,Caterpillar,594.54,598.66,587.61,+4.78,+0.81%,576.81K,10:56:53
2025-12-16 19:00:00,Boeing,208.29,208.65,204.39,+2.79,+1.36%,1.95M,10:57:05
2025-12-16 19:00:00,Citigroup,111.56,113.37,111.05,-1.24,-1.10%,3.35M,10:56:45
2025-12-16 19:00:00,Goldman Sachs,884.84,896.06,881.06,-4.76,-0.53%,425.32K,10:56:27
2025-12-16 18:30:00,Nike,67.45,68.1,67.12,-0.33,-0.49%,2.64M,10:29:09
2025-12-16 18:30:00,Coca-Cola,70.75,71.3,70.54,-0.22,-0.31%,3.58M,10:29:26
2025-12-16 18:30:00,Chevron,147.01,148.82,146.67,-2.79,-1.86%,1.65M,10:29:39
2025-12-16 18:30:00,Walmart,115.34,116.88,114.95,-1.45,-1.24%,3.35M,10:29:26
2025-12-16 18:30:00,3M,164.93,167,164.42,-0.77,-0.47%,449.42K,10:28:31
2025-12-16 18:30:00,NVIDIA,176.08,177.49,174.9,-0.21,-0.12%,36.35M,10:29:26
2025-12-16 18:30:00,Honeywell,197.49,198.36,196.69,+0.04,+0.02%,382.12K,10:29:28
2025-12-16 18:30:00,Boeing,207,208.65,204.39,+1.50,+0.73%,1.57M,10:29:39
2025-12-16 18:30:00,Citigroup,111.27,113.37,111.05,-1.53,-1.36%,2.22M,10:29:12
2025-12-16 18:30:00,J&amp;J,212.23,214.73,211.79,-1.94,-0.91%,1.23M,10:29:13
2025-12-16 18:30:00,Amazon.com,222.38,223.66,221.9,-0.17,-0.07%,7.54M,10:29:33
2025-12-16 18:30:00,Merck&amp;Co,97.59,100.37,96.79,-2.68,-2.67%,3.37M,10:29:44
2025-12-16 18:30:00,Salesforce Inc,253.17,254.68,252.59,-1.41,-0.55%,1.12M,10:29:03
2025-12-16 18:30:00,Apple,273.02,274.03,271.79,-1.09,-0.40%,6.69M,10:29:15
2025-12-16 18:30:00,Travelers,290.46,292.5,289.82,-0.13,-0.04%,211.09K,10:28:30
2025-12-16 18:30:00,IBM,302.53,307.38,301.8,-6.13,-1.99%,634.74K,10:29:35
2025-12-16 18:30:00,JPMorgan,315.68,319.52,315.03,-4.34,-1.36%,1.33M,10:29:11
2025-12-16 18:30:00,McDonald’s,316.29,320.58,316.22,-2.44,-0.77%,530.83K,10:29:16
2025-12-16 18:30:00,Amgen,324.08,325.98,323.03,-1.23,-0.38%,361.25K,10:28:25
2025-12-16 18:30:00,Sherwin-Williams,327.83,330.4,326.27,-0.63,-0.19%,188.09K,10:29:07
2025-12-16 18:30:00,UnitedHealth,336.76,340.99,335.54,-4.34,-1.27%,1.09M,10:28:51
2025-12-16 18:30:00,Goldman Sachs,882.11,896.06,881.06,-7.49,-0.84%,309.25K,10:28:50
2025-12-16 18:30:00,Visa A,344.76,347.62,344.1,-2.13,-0.62%,1M,10:28:55
2025-12-16 18:30:00,Cisco,77.95,78.61,77.82,-0.3,-0.38%,2.32M,10:28:53
2025-12-16 18:30:00,Home Depot,354.52,358.74,352.63,-2.47,-0.69%,491.48K,10:29:19
2025-12-16 18:30:00,American Express,381.1,384.78,380.29,-1.47,-0.38%,328.45K,10:29:23
2025-12-16 18:30:00,Verizon,40.95,41,40.75,+0.14,+0.36%,2.87M,10:29:28
2025-12-16 18:30:00,Microsoft,474.1,475.19,470.88,-0.72,-0.15%,3.87M,10:29:33
2025-12-16 18:30:00,Caterpillar,593.03,598.66,587.61,+3.27,+0.55%,427.59K,10:29:36
2025-12-16 18:30:00,Walt Disney,112.26,112.85,110.86,+1.77,+1.60%,3.08M,10:29:39
2025-12-16 18:30:00,P&amp;G,145.51,146.2,144.65,+0.38,+0.26%,1.43M,10:29:01
2025-12-16 18:00:01,3M,165.35,167,165.35,-0.35,-0.21%,249.46K,9:58:49
2025-12-16 18:00:01,Merck&amp;Co,97.06,100.37,96.79,-3.21,-3.20%,2.11M,9:59:16
2025-12-16 18:00:01,Visa A,347.04,347.62,345.64,+0.15,+0.04%,589.96K,9:58:56
2025-12-16 18:00:01,UnitedHealth,338.11,340.99,337.45,-3,-0.88%,641.41K,9:59:31
2025-12-16 18:00:01,Salesforce Inc,253.56,254.64,252.59,-1.02,-0.40%,717.17K,9:58:24
2025-12-16 18:00:01,P&amp;G,145.2,146.2,144.65,+0.07,+0.05%,905.52K,9:58:40
2025-12-16 18:00:01,Honeywell,197.34,198.36,196.69,-0.11,-0.06%,210.11K,9:59:07
2025-12-16 18:00:01,American Express,383.59,384.78,382.09,+1.01,+0.27%,224.93K,9:58:47
2025-12-16 18:00:01,J&amp;J,213.26,214.73,212.74,-0.92,-0.43%,768.26K,9:58:39
2025-12-16 18:00:01,Travelers,290.18,292.5,289.82,-0.42,-0.14%,92.49K,9:59:02
2025-12-16 18:00:01,Verizon,40.83,41,40.75,+0.03,+0.06%,1.81M,9:59:06
2025-12-16 18:00:01,IBM,306.81,307.38,304.09,-1.85,-0.60%,324.09K,9:59:17
2025-12-16 18:00:01,Home Depot,354.83,358.74,354.71,-2.16,-0.61%,294.37K,9:59:03
2025-12-16 18:00:01,Walmart,115.72,116.88,115.7,-1.07,-0.92%,1.75M,9:59:16
2025-12-16 18:00:01,Sherwin-Williams,326.6,330.4,326.59,-1.85,-0.56%,111.6K,9:58:57
2025-12-16 18:00:01,NVIDIA,177.21,177.33,174.9,+0.92,+0.52%,23.89M,9:59:09
2025-12-16 18:00:01,Amgen,323.51,325.98,323.03,-1.8,-0.55%,225.64K,9:58:53
2025-12-16 18:00:01,Amazon.com,223.59,223.65,221.9,+1.05,+0.47%,5.48M,9:59:05
2025-12-16 18:00:01,Apple,273.64,274.03,271.79,-0.47,-0.17%,4.47M,9:59:05
2025-12-16 18:00:01,Boeing,207.82,208.65,204.39,+2.32,+1.13%,970.31K,9:59:36
2025-12-16 18:00:01,Chevron,147.45,148.82,147.38,-2.36,-1.57%,825.37K,9:59:12
2025-12-16 18:00:01,Citigroup,112.66,113.37,112.44,-0.14,-0.12%,1.42M,9:58:43
2025-12-16 18:00:01,Caterpillar,594.61,596.28,587.61,+4.85,+0.82%,248.44K,9:59:09
2025-12-16 18:00:01,Microsoft,474.98,475.19,470.88,+0.16,+0.03%,2.72M,9:59:16
2025-12-16 18:00:01,Walt Disney,112.29,112.85,110.86,+1.80,+1.63%,1.82M,9:59:22
2025-12-16 18:00:01,Cisco,78.52,78.61,77.82,+0.27,+0.35%,1.37M,9:58:51
2025-12-16 18:00:01,Goldman Sachs,893.05,896.06,888.06,+3.46,+0.39%,162.54K,9:59:11
2025-12-16 18:00:01,JPMorgan,319.07,319.52,317.53,-0.95,-0.30%,774K,9:58:59
2025-12-16 18:00:01,Coca-Cola,70.66,71.3,70.66,-0.31,-0.44%,2.15M,9:59:17
2025-12-16 18:00:01,McDonald’s,318.1,320.58,318.03,-0.64,-0.20%,234.78K,9:58:45
2025-12-16 18:00:01,Nike,68.05,68.1,67.12,+0.27,+0.39%,1.56M,9:58:39
2025-12-16 17:30:01,Travelers,290.59,290.89,285.83,+5.28,+1.85%,2.08M,15/12
2025-12-16 17:30:01,Goldman Sachs,889.59,904.47,889.59,+1.63,+0.18%,1.98M,15/12
2025-12-16 17:30:01,Nike,67.78,68.35,66.69,+0.31,+0.46%,15.29M,15/12
2025-12-16 17:30:01,UnitedHealth,341.1,344.96,337,-0.74,-0.22%,6.45M,15/12
2025-12-16 17:30:01,Visa A,346.89,348.45,343.83,-0.94,-0.27%,7M,15/12
2025-12-16 17:30:01,Salesforce Inc,254.58,262.28,253.09,-7.65,-2.92%,10.27M,15/12
2025-12-16 17:30:01,Honeywell,197.45,197.54,193.37,+3.79,+1.96%,3.46M,15/12
2025-12-16 17:30:01,American Express,382.57,385.75,379.87,+0.01,0.00%,2.73M,15/12
2025-12-16 17:30:01,J&amp;J,214.17,215.19,209.01,+2.59,+1.22%,8.47M,15/12
2025-12-16 17:30:01,Sherwin-Williams,328.45,331.34,326.78,-0.24,-0.07%,1.62M,15/12
2025-12-16 17:30:01,Verizon,40.8,41.31,40.8,-0.09,-0.22%,34.73M,15/12
2025-12-16 17:30:01,IBM,308.66,311.36,306.35,-0.58,-0.19%,3.57M,15/12
2025-12-16 17:30:01,Home Depot,356.99,362.67,355.62,-2.66,-0.74%,4.39M,15/12
2025-12-16 17:30:01,Walmart,116.79,117.45,115.64,+0.09,+0.08%,18.71M,15/12
2025-12-16 17:30:01,Walt Disney,110.49,111.55,108.55,-1.11,-0.99%,14.32M,15/12
2025-12-16 17:30:01,3M,165.7,170.36,165.19,-3.2,-1.89%,2.58M,15/12
2025-12-16 17:30:01,NVIDIA,176.29,178.42,175.03,+1.27,+0.73%,164.78M,15/12
2025-12-16 17:30:01,Amazon.com,222.54,227.93,221.5,-3.65,-1.61%,47.29M,15/12
2025-12-16 17:30:01,Microsoft,474.82,480.72,472.52,-3.71,-0.78%,23.73M,15/12
2025-12-16 17:30:01,Merck&amp;Co,100.26,100.94,98,-0.04,-0.04%,16.74M,15/12
2025-12-16 17:30:01,Amgen,325.31,325.77,319.06,+7.57,+2.38%,4.05M,15/12
2025-12-16 17:30:01,McDonald’s,318.73,319.66,315.8,+2.01,+0.63%,3.81M,15/12
2025-12-16 17:30:01,Apple,274.11,280.15,272.84,-4.17,-1.50%,50.41M,15/12
2025-12-16 17:30:01,Boeing,205.5,206.63,203.17,+1.12,+0.55%,6.72M,15/12
2025-12-16 17:30:01,Caterpillar,589.76,604.15,587.89,-8.13,-1.36%,3.97M,15/12
2025-12-16 17:30:01,Chevron,149.8,150.1,148.43,-0.19,-0.13%,7.5M,15/12
2025-12-16 17:30:01,Cisco,78.25,78.71,77.54,+0.45,+0.58%,17.65M,15/12
2025-12-16 17:30:01,Citigroup,112.8,113.52,112.22,+1.00,+0.89%,10.69M,15/12
2025-12-16 17:30:01,JPMorgan,320.02,322.88,318.39,+1.50,+0.47%,10.86M,15/12
2025-12-16 17:30:01,Coca-Cola,70.97,71.32,70.32,+0.45,+0.64%,18.66M,15/12
2025-12-16 17:30:01,P&amp;G,145.13,145.32,143.2,+2.29,+1.60%,13.88M,15/12
2025-12-16 17:00:00,Home Depot,356.99,362.67,355.62,-2.66,-0.74%,4.39M,15/12
2025-12-16 17:00:00,Boeing,205.5,206.63,203.17,+1.12,+0.55%,6.72M,15/12
2025-12-16 17:00:00,IBM,308.66,311.36,306.35,-0.58,-0.19%,3.57M,15/12
2025-12-16 17:00:00,J&amp;J,214.17,215.19,209.01,+2.59,+1.22%,8.47M,15/12
2025-12-16 17:00:00,JPMorgan,320.02,322.88,318.39,+1.50,+0.47%,10.86M,15/12
2025-12-16 17:00:00,Coca-Cola,70.97,71.32,70.32,+0.45,+0.64%,18.66M,15/12
2025-12-16 17:00:00,McDonald’s,318.73,319.66,315.8,+2.01,+0.63%,3.81M,15/12
2025-12-16 17:00:00,Apple,274.11,280.15,272.84,-4.17,-1.50%,50.41M,15/12
2025-12-16 17:00:00,Merck&amp;Co,100.26,100.94,98,-0.04,-0.04%,16.74M,15/12
2025-12-16 17:00:00,Amgen,325.31,325.77,319.06,+7.57,+2.38%,4.05M,15/12
2025-12-16 17:00:00,American Express,382.57,385.75,379.87,+0.01,0.00%,2.73M,15/12
2025-12-16 17:00:00,NVIDIA,176.29,178.42,175.03,+1.27,+0.73%,164.78M,15/12
2025-12-16 17:00:00,Amazon.com,222.54,227.93,221.5,-3.65,-1.61%,47.29M,15/12
2025-12-16 17:00:00,Nike,67.78,68.35,66.69,+0.31,+0.46%,15.29M,15/12
2025-12-16 17:00:00,P&amp;G,145.13,145.32,143.2,+2.29,+1.60%,13.88M,15/12
2025-12-16 17:00:00,Salesforce Inc,254.58,262.28,253.09,-7.65,-2.92%,10.27M,15/12
2025-12-16 17:00:00,Sherwin-Williams,328.45,331.34,326.78,-0.24,-0.07%,1.62M,15/12
2025-12-16 17:00:00,Travelers,290.59,290.89,285.83,+5.28,+1.85%,2.08M,15/12
2025-12-16 17:00:00,UnitedHealth,341.1,344.96,337,-0.74,-0.22%,6.45M,15/12
2025-12-16 17:00:00,Verizon,40.8,41.31,40.8,-0.09,-0.22%,34.73M,15/12
2025-12-16 17:00:00,Visa A,346.89,348.45,343.83,-0.94,-0.27%,7M,15/12
2025-12-16 17:00:00,Walmart,116.79,117.45,115.64,+0.09,+0.08%,18.71M,15/12
2025-12-16 17:00:00,3M,165.7,170.36,165.19,-3.2,-1.89%,2.58M,15/12
2025-12-16 17:00:00,Chevron,149.8,150.1,148.43,-0.19,-0.13%,7.5M,15/12
2025-12-16 17:00:00,Walt Disney,110.49,111.55,108.55,-1.11,-0.99%,14.32M,15/12
2025-12-16 17:00:00,Goldman Sachs,889.59,904.47,889.59,+1.63,+0.18%,1.98M,15/12
2025-12-16 17:00:00,Cisco,78.25,78.71,77.54,+0.45,+0.58%,17.65M,15/12
2025-12-16 17:00:00,Citigroup,112.8,113.52,112.22,+1.00,+0.89%,10.69M,15/12
2025-12-16 17:00:00,Caterpillar,589.76,604.15,587.89,-8.13,-1.36%,3.97M,15/12
2025-12-16 17:00:00,Microsoft,474.82,480.72,472.52,-3.71,-0.78%,23.73M,15/12
2025-12-16 17:00:00,Honeywell,197.45,197.54,193.37,+3.79,+1.96%,3.46M,15/12
2025-12-16 16:30:00,Merck&amp;Co,100.26,100.94,98,-0.04,-0.04%,16.74M,15/12
2025-12-16 16:30:00,Goldman Sachs,889.59,904.47,889.59,+1.63,+0.18%,1.98M,15/12
2025-12-16 16:30:00,3M,165.7,170.36,165.19,-3.2,-1.89%,2.58M,15/12
2025-12-16 16:30:00,NVIDIA,176.29,178.42,175.03,+1.27,+0.73%,164.78M,15/12
2025-12-16 16:30:00,Honeywell,197.45,197.54,193.37,+3.79,+1.96%,3.46M,15/12
2025-12-16 16:30:00,Boeing,205.5,206.63,203.17,+1.12,+0.55%,6.72M,15/12
2025-12-16 16:30:00,P&amp;G,145.13,145.32,143.2,+2.29,+1.60%,13.88M,15/12
2025-12-16 16:30:00,J&amp;J,214.17,215.19,209.01,+2.59,+1.22%,8.47M,15/12
2025-12-16 16:30:00,Amazon.com,222.54,227.93,221.5,-3.65,-1.61%,47.29M,15/12
2025-12-16 16:30:00,Salesforce Inc,254.58,262.28,253.09,-7.65,-2.92%,10.27M,15/12
2025-12-16 16:30:00,Apple,274.11,280.15,272.84,-4.17,-1.50%,50.41M,15/12
2025-12-16 16:30:00,Travelers,290.59,290.89,285.83,+5.28,+1.85%,2.08M,15/12
2025-12-16 16:30:00,IBM,308.66,311.36,306.35,-0.58,-0.19%,3.57M,15/12
2025-12-16 16:30:00,McDonald’s,318.73,319.66,315.8,+2.01,+0.63%,3.81M,15/12
2025-12-16 16:30:00,JPMorgan,320.02,322.88,318.39,+1.50,+0.47%,10.86M,15/12
2025-12-16 16:30:00,Amgen,325.31,325.77,319.06,+7.57,+2.38%,4.05M,15/12
2025-12-16 16:30:00,Sherwin-Williams,328.45,331.34,326.78,-0.24,-0.07%,1.62M,15/12
2025-12-16 16:30:00,UnitedHealth,341.1,344.96,337,-0.74,-0.22%,6.45M,15/12
2025-12-16 16:30:00,Visa A,346.89,348.45,343.83,-0.94,-0.27%,7M,15/12
2025-12-16 16:30:00,Home Depot,356.99,362.67,355.62,-2.66,-0.74%,4.39M,15/12
2025-12-16 16:30:00,American Express,382.57,385.75,379.87,+0.01,0.00%,2.73M,15/12
2025-12-16 16:30:00,Verizon,40.8,41.31,40.8,-0.09,-0.22%,34.73M,15/12
2025-12-16 16:30:00,Microsoft,474.82,480.72,472.52,-3.71,-0.78%,23.73M,15/12
2025-12-16 16:30:00,Walt Disney,110.49,111.55,108.55,-1.11,-0.99%,14.32M,15/12
2025-12-16 16:30:00,Caterpillar,589.76,604.15,587.89,-8.13,-1.36%,3.97M,15/12
2025-12-16 16:30:00,Walmart,116.79,117.45,115.64,+0.09,+0.08%,18.71M,15/12
2025-12-16 16:30:00,Nike,67.78,68.35,66.69,+0.31,+0.46%,15.29M,15/12
2025-12-16 16:30:00,Coca-Cola,70.97,71.32,70.32,+0.45,+0.64%,18.66M,15/12
2025-12-16 16:30:00,Cisco,78.25,78.71,77.54,+0.45,+0.58%,17.65M,15/12
2025-12-16 16:30:00,Citigroup,112.8,113.52,112.22,+1.00,+0.89%,10.69M,15/12
2025-12-16 16:30:00,Chevron,149.8,150.1,148.43,-0.19,-0.13%,7.5M,15/12
2025-12-16 16:00:01,Visa A,346.89,348.45,343.83,-0.94,-0.27%,7M,15/12
2025-12-16 16:00:01,Walt Disney,110.49,111.55,108.55,-1.11,-0.99%,14.32M,15/12
2025-12-16 16:00:01,American Express,382.57,385.75,379.87,+0.01,0.00%,2.73M,15/12
2025-12-16 16:00:01,Walmart,116.79,117.45,115.64,+0.09,+0.08%,18.71M,15/12
2025-12-16 16:00:01,Caterpillar,589.76,604.15,587.89,-8.13,-1.36%,3.97M,15/12
2025-12-16 16:00:01,Nike,67.78,68.35,66.69,+0.31,+0.46%,15.29M,15/12
2025-12-16 16:00:01,Cisco,78.25,78.71,77.54,+0.45,+0.58%,17.65M,15/12
2025-12-16 16:00:01,Coca-Cola,70.97,71.32,70.32,+0.45,+0.64%,18.66M,15/12
2025-12-16 16:00:01,Citigroup,112.8,113.52,112.22,+1.00,+0.89%,10.69M,15/12
2025-12-16 16:00:01,Boeing,205.5,206.63,203.17,+1.12,+0.55%,6.72M,15/12
2025-12-16 16:00:01,NVIDIA,176.29,178.42,175.03,+1.27,+0.73%,164.78M,15/12
2025-12-16 16:00:01,JPMorgan,320.02,322.88,318.39,+1.50,+0.47%,10.86M,15/12
2025-12-16 16:00:01,Goldman Sachs,889.59,904.47,889.59,+1.63,+0.18%,1.98M,15/12
2025-12-16 16:00:01,McDonald’s,318.73,319.66,315.8,+2.01,+0.63%,3.81M,15/12
2025-12-16 16:00:01,Salesforce Inc,254.58,262.28,253.09,-7.65,-2.92%,10.27M,15/12
2025-12-16 16:00:01,Apple,274.11,280.15,272.84,-4.17,-1.50%,50.41M,15/12
2025-12-16 16:00:01,J&amp;J,214.17,215.19,209.01,+2.59,+1.22%,8.47M,15/12
2025-12-16 16:00:01,Microsoft,474.82,480.72,472.52,-3.71,-0.78%,23.73M,15/12
2025-12-16 16:00:01,Honeywell,197.45,197.54,193.37,+3.79,+1.96%,3.46M,15/12
2025-12-16 16:00:01,Amazon.com,222.54,227.93,221.5,-3.65,-1.61%,47.29M,15/12
2025-12-16 16:00:01,Travelers,290.59,290.89,285.83,+5.28,+1.85%,2.08M,15/12
2025-12-16 16:00:01,Amgen,325.31,325.77,319.06,+7.57,+2.38%,4.05M,15/12
2025-12-16 16:00:01,Merck&amp;Co,100.26,100.94,98,-0.04,-0.04%,16.74M,15/12
2025-12-16 16:00:01,3M,165.7,170.36,165.19,-3.2,-1.89%,2.58M,15/12
2025-12-16 16:00:01,Verizon,40.8,41.31,40.8,-0.09,-0.22%,34.73M,15/12
2025-12-16 16:00:01,Chevron,149.8,150.1,148.43,-0.19,-0.13%,7.5M,15/12
2025-12-16 16:00:01,Sherwin-Williams,328.45,331.34,326.78,-0.24,-0.07%,1.62M,15/12
2025-12-16 16:00:01,IBM,308.66,311.36,306.35,-0.58,-0.19%,3.57M,15/12
2025-12-16 16:00:01,Home Depot,356.99,362.67,355.62,-2.66,-0.74%,4.39M,15/12
2025-12-16 16:00:01,UnitedHealth,341.1,344.96,337,-0.74,-0.22%,6.45M,15/12
2025-12-16 16:00:01,P&amp;G,145.13,145.32,143.2,+2.29,+1.60%,13.88M,15/12
2025-12-16 15:30:00,Amgen,325.31,325.77,319.06,+7.57,+2.38%,4.05M,15/12
2025-12-16 15:30:00,IBM,308.66,311.36,306.35,-0.58,-0.19%,3.57M,15/12
2025-12-16 15:30:00,UnitedHealth,341.1,344.96,337,-0.74,-0.22%,6.45M,15/12
2025-12-16 15:30:00,Verizon,40.8,41.31,40.8,-0.09,-0.22%,34.73M,15/12
2025-12-16 15:30:00,Travelers,290.59,290.89,285.83,+5.28,+1.85%,2.08M,15/12
2025-12-16 15:30:00,Honeywell,197.45,197.54,193.37,+3.79,+1.96%,3.46M,15/12
2025-12-16 15:30:00,J&amp;J,214.17,215.19,209.01,+2.59,+1.22%,8.47M,15/12
2025-12-16 15:30:00,Salesforce Inc,254.58,262.28,253.09,-7.65,-2.92%,10.27M,15/12
2025-12-16 15:30:00,P&amp;G,145.13,145.32,143.2,+2.29,+1.60%,13.88M,15/12
2025-12-16 15:30:00,Nike,67.78,68.35,66.69,+0.31,+0.46%,15.29M,15/12
2025-12-16 15:30:00,Walt Disney,110.49,111.55,108.55,-1.11,-0.99%,14.32M,15/12
2025-12-16 15:30:00,3M,165.7,170.36,165.19,-3.2,-1.89%,2.58M,15/12
2025-12-16 15:30:00,Walmart,116.79,117.45,115.64,+0.09,+0.08%,18.71M,15/12
2025-12-16 15:30:00,Amazon.com,222.54,227.93,221.5,-3.65,-1.61%,47.29M,15/12
2025-12-16 15:30:00,Visa A,346.89,348.45,343.83,-0.94,-0.27%,7M,15/12
2025-12-16 15:30:00,American Express,382.57,385.75,379.87,+0.01,0.00%,2.73M,15/12
2025-12-16 15:30:00,Sherwin-Williams,328.45,331.34,326.78,-0.24,-0.07%,1.62M,15/12
2025-12-16 15:30:00,NVIDIA,176.29,178.42,175.03,+1.27,+0.73%,164.78M,15/12
2025-12-16 15:30:00,Apple,274.11,280.15,272.84,-4.17,-1.50%,50.41M,15/12
2025-12-16 15:30:00,Boeing,205.5,206.63,203.17,+1.12,+0.55%,6.72M,15/12
2025-12-16 15:30:00,Caterpillar,589.76,604.15,587.89,-8.13,-1.36%,3.97M,15/12
2025-12-16 15:30:00,Chevron,149.8,150.1,148.43,-0.19,-0.13%,7.5M,15/12
2025-12-16 15:30:00,Cisco,78.25,78.71,77.54,+0.45,+0.58%,17.65M,15/12
2025-12-16 15:30:00,Citigroup,112.8,113.52,112.22,+1.00,+0.89%,10.69M,15/12
2025-12-16 15:30:00,Coca-Cola,70.97,71.32,70.32,+0.45,+0.64%,18.66M,15/12
2025-12-16 15:30:00,Goldman Sachs,889.59,904.47,889.59,+1.63,+0.18%,1.98M,15/12
2025-12-16 15:30:00,Microsoft,474.82,480.72,472.52,-3.71,-0.78%,23.73M,15/12
2025-12-16 15:30:00,Home Depot,356.99,362.67,355.62,-2.66,-0.74%,4.39M,15/12
2025-12-16 15:30:00,Merck&amp;Co,100.26,100.94,98,-0.04,-0.04%,16.74M,15/12
2025-12-16 15:30:00,McDonald’s,318.73,319.66,315.8,+2.01,+0.63%,3.81M,15/12
2025-12-16 15:30:00,JPMorgan,320.02,322.88,318.39,+1.50,+0.47%,10.86M,15/12
2025-12-16 15:00:00,Walmart,116.79,117.45,115.64,+0.09,+0.08%,18.71M,15/12
2025-12-16 15:00:00,Citigroup,112.8,113.52,112.22,+1.00,+0.89%,10.69M,15/12
2025-12-16 15:00:00,IBM,308.66,311.36,306.35,-0.58,-0.19%,3.57M,15/12
2025-12-16 15:00:00,Honeywell,197.45,197.54,193.37,+3.79,+1.96%,3.46M,15/12
2025-12-16 15:00:00,Home Depot,356.99,362.67,355.62,-2.66,-0.74%,4.39M,15/12
2025-12-16 15:00:00,NVIDIA,176.29,178.42,175.03,+1.27,+0.73%,164.78M,15/12
2025-12-16 15:00:00,Amgen,325.31,325.77,319.06,+7.57,+2.38%,4.05M,15/12
2025-12-16 15:00:00,Nike,67.78,68.35,66.69,+0.31,+0.46%,15.29M,15/12
