timestamp,name,symbol,price_usd,vol_24h,total_vol,chg_24h,chg_7d,market_cap
2025-12-12 10:53:33,USDC,usdc,$1.00,"$12,345,831,949.00",6.64%,+0.09%,+0.01%,"$78,509,632,435"
2025-12-12 10:53:33,Bittensor,tao,$300.72,"$126,735,721.00",0.07%,+6.06%,+4.68%,"$2,885,941,721"
2025-12-12 10:53:33,Chainlink,link,$14.07,"$620,134,460.00",0.33%,+3.90%,-1.15%,"$9,799,160,354"
2025-12-12 10:53:33,Wrapped Beacon ETH,wbeth,"$3,525.54","$4,825,581.00",0.00%,+1.40%,+2.59%,"$11,509,272,823"
2025-12-12 10:53:33,Zcash,zec,$457.39,"$1,074,797,668.00",0.58%,+9.17%,+18.66%,"$7,528,307,635"
2025-12-12 10:53:33,Aave,aave,$204.32,"$381,299,313.00",0.20%,+7.79%,+7.24%,"$3,102,001,246"
2025-12-12 10:53:33,Polkadot,dot,$2.07,"$226,303,359.00",0.12%,-0.12%,-8.74%,"$3,397,247,301"
2025-12-12 10:53:33,USD1,usd1,$1.00,"$445,726,596.00",0.24%,+0.01%,-0.01%,"$2,740,658,788"
2025-12-12 10:53:33,Lido Staked Ether,steth,"$3,247.75","$29,286,719.00",0.02%,+1.41%,+2.50%,"$28,455,077,645"
2025-12-12 10:53:33,Stellar,xlm,$0.24,"$132,179,260.00",0.07%,+1.61%,-2.70%,"$7,907,900,737"
2025-12-12 10:53:33,Shiba Inu,shib,$0.00,"$111,673,560.00",0.06%,+1.90%,-1.34%,"$4,975,837,779"
2025-12-12 10:53:33,Litecoin,ltc,$83.45,"$471,491,172.00",0.25%,+3.09%,+0.22%,"$6,393,085,117"
2025-12-12 10:35:12,sUSDS,susds,$1.08,"$17,561,214.00",0.01%,-0.92%,-0.05%,"$4,634,145,053"
2025-12-12 10:35:12,Uniswap,uni,$5.58,"$257,088,940.00",0.14%,+3.98%,-5.57%,"$3,511,672,624"
2025-12-12 10:35:12,Bittensor,tao,$301.95,"$126,228,097.00",0.07%,+6.33%,+5.11%,"$2,899,590,460"
2025-12-12 10:35:12,Shiba Inu,shib,$0.00,"$119,790,872.00",0.06%,+1.90%,-1.23%,"$4,984,560,105"
2025-12-12 10:35:12,Lido Staked Ether,steth,"$3,253.25","$28,463,246.00",0.02%,+1.64%,+2.67%,"$28,508,950,006"
2025-12-12 10:35:12,Polkadot,dot,$2.06,"$226,921,568.00",0.12%,-0.29%,-8.83%,"$3,394,471,300"
2025-12-12 10:35:12,USDT0,usdt0,$1.00,"$298,416,448.00",0.16%,+0.00%,-0.02%,"$4,653,383,272"
2025-12-12 10:35:12,Chainlink,link,$14.08,"$607,693,723.00",0.33%,+3.83%,-1.03%,"$9,815,649,897"
2025-12-12 10:35:12,Aave,aave,$205.38,"$379,093,943.00",0.20%,+8.21%,+7.79%,"$3,114,569,955"
2025-12-12 10:35:12,Zcash,zec,$459.29,"$1,162,156,667.00",0.62%,+10.05%,+19.15%,"$7,514,800,264"
2025-12-12 10:35:12,Wrapped Beacon ETH,wbeth,"$3,535.65","$4,802,939.00",0.00%,+1.67%,+2.88%,"$11,540,524,078"
2025-12-12 10:35:12,Ethena USDe,usde,$1.00,"$138,655,396.00",0.07%,+0.01%,-0.04%,"$6,549,244,385"
2025-12-12 10:35:12,Stellar,xlm,$0.24,"$128,830,778.00",0.07%,+1.65%,-2.65%,"$7,915,127,997"
2025-12-12 10:35:12,USD1,usd1,$1.00,"$476,871,009.00",0.26%,+0.03%,+0.02%,"$2,740,830,757"
2025-12-12 10:35:12,Wrapped eETH,weeth,"$3,524.80","$8,612,033.00",0.00%,+1.61%,+2.75%,"$9,616,166,442"
2025-12-12 10:35:12,World Liberty Financial,wlfi,$0.15,"$108,221,709.00",0.06%,-0.90%,-5.51%,"$3,983,337,917"
2025-12-12 10:35:12,Rain,rain,$0.01,"$24,780,400.00",0.01%,+2.43%,-0.67%,"$2,657,452,481"
2025-12-12 10:35:12,USDC,usdc,$1.00,"$12,371,000,555.00",6.63%,+0.08%,+0.02%,"$78,526,823,840"
2025-12-12 10:35:12,Monero,xmr,$411.19,"$175,154,885.00",0.09%,+2.58%,+2.23%,"$7,602,924,668"
2025-12-12 10:35:12,Hedera,hbar,$0.13,"$134,316,646.00",0.07%,+0.22%,-5.62%,"$5,534,270,449"
2025-12-12 10:35:12,Dai,dai,$1.00,"$65,261,621.00",0.03%,-0.05%,+0.04%,"$4,326,796,936"
2025-12-12 10:35:12,Tether,usdt,$1.00,"$77,256,121,306.00",41.39%,-0.00%,-0.01%,"$186,174,855,214"
2025-12-12 10:35:12,WhiteBIT Coin,wbt,$61.63,"$132,981,978.00",0.07%,+0.35%,-0.71%,"$13,207,328,288"
2025-12-12 10:35:12,Toncoin,ton,$1.63,"$89,353,014.00",0.05%,+1.29%,+2.84%,"$4,002,971,084"
2025-12-12 10:35:12,Hyperliquid,hype,$29.58,"$312,848,058.00",0.17%,+5.60%,-11.77%,"$7,999,938,344"
2025-12-12 10:35:12,BNB,bnb,$889.88,"$1,411,227,367.00",0.76%,+2.49%,-1.07%,"$122,580,377,915"
2025-12-12 10:35:12,Bitcoin Cash,bch,$580.75,"$350,066,975.00",0.19%,+3.51%,+0.79%,"$11,596,935,492"
2025-12-12 10:35:12,Coinbase Wrapped BTC,cbbtc,"$92,469.00","$475,759,493.00",0.25%,+2.49%,+0.28%,"$6,670,217,857"
2025-12-12 10:35:12,Mantle,mnt,$1.22,"$135,726,624.00",0.07%,+7.14%,+14.64%,"$3,971,087,822"
2025-12-12 10:35:12,Wrapped Bitcoin,wbtc,"$92,342.00","$282,830,407.00",0.15%,+2.56%,+0.79%,"$11,522,307,220"
2025-12-12 10:35:12,Bitcoin,btc,"$92,472.00","$47,650,013,897.00",25.53%,+2.53%,+0.60%,"$1,844,510,613,617"
2025-12-12 10:35:12,Avalanche,avax,$13.74,"$426,607,939.00",0.23%,+2.54%,-4.36%,"$5,907,924,821"
2025-12-12 10:35:12,LEO Token,leo,$9.51,"$578,552.00",0.00%,+0.55%,-2.68%,"$8,762,739,757"
2025-12-12 10:35:12,Figure Heloc,figr_heloc,$1.03,"$221,787,599.00",0.12%,+1.02%,-0.73%,"$14,589,683,868"
2025-12-12 10:35:12,Solana,sol,$139.18,"$5,857,045,524.00",3.14%,+6.15%,+0.88%,"$78,129,074,845"
2025-12-12 10:35:12,PayPal USD,pyusd,$1.00,"$112,996,016.00",0.06%,+0.03%,+0.03%,"$3,918,491,250"
2025-12-12 10:35:12,Sui,sui,$1.65,"$866,047,649.00",0.46%,+6.80%,+1.23%,"$6,167,282,613"
2025-12-12 10:35:12,Dogecoin,doge,$0.14,"$1,133,519,095.00",0.61%,+1.79%,-3.84%,"$21,412,267,350"
2025-12-12 10:35:12,TRON,trx,$0.28,"$533,960,756.00",0.29%,+0.20%,-2.35%,"$26,487,703,992"
2025-12-12 10:35:12,Ethereum,eth,"$3,254.94","$26,308,718,964.00",14.09%,+1.65%,+3.18%,"$392,880,774,365"
2025-12-12 10:35:12,XRP,xrp,$2.04,"$3,018,816,084.00",1.62%,+1.35%,-2.08%,"$122,987,722,699"
2025-12-12 10:35:12,MemeCore,m,$1.55,"$20,402,244.00",0.01%,+5.71%,+19.85%,"$2,647,478,897"
2025-12-12 10:35:12,WETH,weth,"$3,255.94","$253,154,391.00",0.14%,+1.64%,+2.75%,"$8,297,857,734"
2025-12-12 10:35:12,Ethena Staked USDe,susde,$1.21,"$30,027,170.00",0.02%,+0.05%,+0.11%,"$3,524,648,442"
2025-12-12 10:35:12,Wrapped stETH,wsteth,"$3,976.42","$49,546,371.00",0.03%,+1.60%,+2.78%,"$12,394,869,541"
2025-12-12 10:35:12,Binance Bridged USDT (BNB Smart Chain),bsc-usd,$1.00,"$1,297,528,389.00",0.70%,-0.00%,-0.01%,"$8,985,833,770"
2025-12-12 10:35:12,Cardano,ada,$0.43,"$1,081,215,905.00",0.58%,+0.21%,-2.08%,"$15,639,611,140"
2025-12-12 10:35:12,USDS,usds,$1.00,"$25,316,812.00",0.01%,+0.11%,+0.03%,"$9,926,285,157"
2025-12-12 10:35:12,Cronos,cro,$0.10,"$16,382,977.00",0.01%,+0.77%,-4.51%,"$3,809,059,101"
2025-12-12 10:35:12,Litecoin,ltc,$83.34,"$461,428,415.00",0.25%,+2.88%,+0.09%,"$6,384,023,924"
2025-12-12 10:01:16,Uniswap,uni,$5.56,"$257,978,974.00",0.14%,+3.81%,-5.81%,"$3,504,087,871"
2025-12-12 10:01:16,Dai,dai,$1.00,"$63,484,197.00",0.03%,+0.00%,+0.03%,"$4,325,728,250"
2025-12-12 10:01:16,Cronos,cro,$0.10,"$16,461,873.00",0.01%,+0.99%,-4.07%,"$3,814,124,853"
2025-12-12 10:01:16,sUSDS,susds,$1.08,"$16,726,763.00",0.01%,-0.71%,+0.09%,"$4,632,023,249"
2025-12-12 10:01:16,Cardano,ada,$0.42,"$1,087,320,747.00",0.59%,-0.92%,-2.67%,"$15,564,978,073"
2025-12-12 10:01:16,Toncoin,ton,$1.64,"$90,486,461.00",0.05%,+1.44%,+3.00%,"$4,005,956,563"
2025-12-12 10:01:16,Dogecoin,doge,$0.14,"$1,141,007,892.00",0.62%,+1.66%,-3.86%,"$21,414,945,195"
2025-12-12 10:01:16,Ethereum,eth,"$3,253.86","$24,808,960,645.00",13.52%,+1.63%,+3.15%,"$392,701,079,744"
2025-12-12 10:01:16,Figure Heloc,figr_heloc,$1.03,"$221,787,599.00",0.12%,+1.02%,+1.74%,"$14,589,683,868"
2025-12-12 10:01:16,LEO Token,leo,$9.52,"$552,601.00",0.00%,+0.67%,-2.56%,"$8,779,072,637"
2025-12-12 10:01:16,WETH,weth,"$3,253.38","$126,078,941.00",0.07%,+1.63%,+3.11%,"$8,299,279,476"
2025-12-12 10:01:16,Avalanche,avax,$13.75,"$422,273,332.00",0.23%,+2.22%,-4.33%,"$5,904,190,712"
2025-12-12 10:01:16,Ethena Staked USDe,susde,$1.21,"$30,378,520.00",0.02%,+0.05%,+0.09%,"$3,523,767,936"
2025-12-12 10:01:16,Wrapped stETH,wsteth,"$3,974.07","$49,838,799.00",0.03%,+1.59%,+3.18%,"$12,393,836,955"
2025-12-12 10:01:16,Bitcoin Cash,bch,$580.96,"$339,291,683.00",0.18%,+3.38%,+1.33%,"$11,591,715,205"
2025-12-12 10:01:16,USD1,usd1,$1.00,"$427,575,570.00",0.23%,+0.02%,+0.02%,"$2,740,753,629"
2025-12-12 10:01:16,USDC,usdc,$1.00,"$12,380,401,444.00",6.75%,+0.10%,+0.02%,"$78,527,273,531"
2025-12-12 10:01:16,PayPal USD,pyusd,$1.00,"$114,014,511.00",0.06%,+0.00%,+0.00%,"$3,918,877,049"
2025-12-12 10:01:16,TRON,trx,$0.28,"$527,456,508.00",0.29%,+0.11%,-2.39%,"$26,475,767,876"
2025-12-12 10:01:16,WhiteBIT Coin,wbt,$61.71,"$133,646,370.00",0.07%,+0.50%,-0.40%,"$13,224,459,343"
2025-12-12 10:01:16,Tether,usdt,$1.00,"$77,348,035,048.00",42.16%,-0.00%,-0.01%,"$186,171,988,105"
2025-12-12 10:01:16,XRP,xrp,$2.04,"$2,940,564,990.00",1.60%,+1.34%,-1.96%,"$123,071,280,575"
2025-12-12 10:01:16,Sui,sui,$1.65,"$876,423,421.00",0.48%,+6.47%,+1.29%,"$6,170,750,737"
2025-12-12 10:01:16,MemeCore,m,$1.54,"$20,372,490.00",0.01%,+6.78%,+19.56%,"$2,655,800,384"
2025-12-12 10:01:16,USDT0,usdt0,$1.00,"$307,702,868.00",0.17%,-0.01%,-0.02%,"$4,653,539,896"
2025-12-12 10:01:16,Solana,sol,$139.07,"$5,766,222,246.00",3.14%,+6.10%,+0.80%,"$78,091,614,480"
2025-12-12 10:01:16,Bitcoin,btc,"$92,518.00","$46,257,047,545.00",25.21%,+2.46%,+0.65%,"$1,846,890,327,375"
2025-12-12 10:01:16,Coinbase Wrapped BTC,cbbtc,"$92,522.00","$475,953,773.00",0.26%,+2.43%,+0.62%,"$6,679,010,192"
2025-12-12 10:01:16,Monero,xmr,$414.16,"$176,955,514.00",0.10%,+2.91%,+2.97%,"$7,639,291,677"
2025-12-12 10:01:16,Mantle,mnt,$1.22,"$135,006,485.00",0.07%,+7.00%,+14.98%,"$3,958,771,496"
2025-12-12 10:01:16,Hedera,hbar,$0.13,"$136,030,530.00",0.07%,-0.29%,-5.79%,"$5,524,956,239"
2025-12-12 10:01:16,Stellar,xlm,$0.24,"$135,656,973.00",0.07%,+1.25%,-2.65%,"$7,913,127,144"
2025-12-12 10:01:16,World Liberty Financial,wlfi,$0.15,"$108,524,281.00",0.06%,-0.55%,-5.34%,"$3,990,389,223"
2025-12-12 10:01:16,Wrapped Beacon ETH,wbeth,"$3,531.55","$6,995,662.00",0.00%,+1.69%,+2.77%,"$11,529,623,811"
2025-12-12 10:01:16,BNB,bnb,$891.31,"$1,372,363,097.00",0.75%,+2.44%,-0.91%,"$122,789,183,251"
2025-12-12 10:01:16,Binance Bridged USDT (BNB Smart Chain),bsc-usd,$1.00,"$1,432,295,995.00",0.78%,-0.02%,-0.02%,"$8,983,948,172"
2025-12-12 10:01:16,Aave,aave,$205.29,"$369,604,902.00",0.20%,+7.96%,+7.74%,"$3,118,337,462"
2025-12-12 10:01:16,Polkadot,dot,$2.07,"$225,010,332.00",0.12%,-0.64%,-8.74%,"$3,399,014,297"
2025-12-12 10:01:16,Hyperliquid,hype,$29.45,"$311,275,351.00",0.17%,+5.03%,-12.18%,"$7,972,829,351"
2025-12-12 10:01:16,USDS,usds,$1.00,"$6,373,197.00",0.00%,+0.01%,+0.01%,"$9,926,147,401"
2025-12-12 10:01:16,Wrapped Bitcoin,wbtc,"$92,307.00","$243,265,021.00",0.13%,+2.45%,+0.75%,"$11,533,742,713"
2025-12-12 10:01:16,Rain,rain,$0.01,"$24,800,105.00",0.01%,+2.61%,-0.90%,"$2,656,453,383"
2025-12-12 10:01:16,Wrapped eETH,weeth,"$3,522.69","$8,714,872.00",0.00%,+1.60%,+3.12%,"$9,606,689,020"
2025-12-12 10:01:16,Lido Staked Ether,steth,"$3,252.02","$28,543,852.00",0.02%,+1.60%,+3.08%,"$28,490,034,094"
2025-12-12 10:01:16,Ethena USDe,usde,$1.00,"$142,851,726.00",0.08%,+0.01%,-0.08%,"$6,547,645,920"
2025-12-12 10:01:16,Zcash,zec,$451.73,"$1,067,380,411.00",0.58%,+8.51%,+17.19%,"$7,430,504,165"
2025-12-12 10:01:16,Shiba Inu,shib,$0.00,"$114,640,888.00",0.06%,+1.27%,-1.43%,"$4,974,418,980"
2025-12-12 10:01:16,Litecoin,ltc,$83.40,"$445,479,598.00",0.24%,+2.60%,+0.16%,"$6,388,648,315"
2025-12-12 10:01:16,Chainlink,link,$14.08,"$611,796,451.00",0.33%,+3.63%,-0.58%,"$9,811,709,154"
2025-12-12 10:01:16,Bittensor,tao,$301.01,"$126,983,889.00",0.07%,+5.49%,+4.78%,"$2,888,166,229"
2025-12-12 09:40:33,Bitcoin,btc,"$92,528.00","$46,440,019,300.00",25.20%,+2.38%,+0.50%,"$1,847,458,773,942"
2025-12-12 09:40:33,Uniswap,uni,$5.57,"$257,625,902.00",0.14%,+4.15%,-5.89%,"$3,510,047,457"
2025-12-12 09:40:33,Polkadot,dot,$2.07,"$217,859,908.00",0.12%,-0.45%,-8.48%,"$3,411,710,913"
2025-12-12 09:40:33,Chainlink,link,$14.12,"$624,975,188.00",0.34%,+3.51%,-0.83%,"$9,842,592,813"
2025-12-12 09:40:33,Litecoin,ltc,$83.37,"$447,934,419.00",0.24%,+2.39%,+0.10%,"$6,388,453,007"
2025-12-12 09:40:33,Zcash,zec,$451.09,"$1,070,944,971.00",0.58%,+7.66%,+16.22%,"$7,415,860,656"
2025-12-12 09:40:33,Shiba Inu,shib,$0.00,"$119,836,122.00",0.07%,+1.59%,-1.25%,"$4,986,584,681"
2025-12-12 09:40:33,Aave,aave,$205.85,"$367,236,404.00",0.20%,+8.08%,+7.88%,"$3,127,216,684"
2025-12-12 09:40:33,Lido Staked Ether,steth,"$3,253.73","$28,441,646.00",0.02%,+1.44%,+2.97%,"$28,517,359,844"
2025-12-12 09:40:33,Wrapped eETH,weeth,"$3,525.28","$8,535,074.00",0.00%,+1.31%,+2.68%,"$9,617,977,941"
2025-12-12 09:40:33,Wrapped Bitcoin,wbtc,"$92,329.00","$284,818,218.00",0.15%,+2.22%,+0.56%,"$11,535,157,174"
2025-12-12 09:40:33,Rain,rain,$0.01,"$24,806,445.00",0.01%,+2.53%,-1.09%,"$2,659,788,960"
2025-12-12 09:40:33,Dai,dai,$1.00,"$64,503,761.00",0.03%,-0.07%,+0.01%,"$4,326,834,839"
2025-12-12 09:40:33,USDT0,usdt0,$1.00,"$318,141,065.00",0.17%,+0.04%,-0.02%,"$4,651,511,104"
2025-12-12 09:40:33,Cardano,ada,$0.43,"$1,097,261,225.00",0.60%,-1.33%,-3.19%,"$15,613,908,505"
2025-12-12 09:40:33,BNB,bnb,$892.00,"$1,389,118,780.00",0.75%,+2.37%,-1.23%,"$122,873,301,504"
2025-12-12 09:40:33,Wrapped Beacon ETH,wbeth,"$3,534.64","$6,787,637.00",0.00%,+1.50%,+2.77%,"$11,547,533,693"
2025-12-12 09:40:33,Canton,cc,$0.07,"$16,557,159.00",0.01%,-0.12%,+5.24%,"$2,663,180,524"
2025-12-12 09:40:33,Mantle,mnt,$1.22,"$133,699,066.00",0.07%,+6.95%,+14.77%,"$3,966,503,686"
2025-12-12 09:40:33,Stellar,xlm,$0.24,"$136,363,092.00",0.07%,+0.99%,-2.60%,"$7,919,481,600"
2025-12-12 09:40:33,Figure Heloc,figr_heloc,$1.03,"$221,787,599.00",0.12%,+1.02%,+1.74%,"$14,589,683,868"
2025-12-12 09:40:33,Coinbase Wrapped BTC,cbbtc,"$92,574.00","$474,302,967.00",0.26%,+2.42%,+0.45%,"$6,680,712,460"
2025-12-12 09:40:33,Hyperliquid,hype,$29.57,"$313,405,744.00",0.17%,+4.82%,-11.57%,"$8,009,251,791"
2025-12-12 09:40:33,Monero,xmr,$416.53,"$170,777,320.00",0.09%,+3.54%,+3.36%,"$7,683,934,498"
2025-12-12 09:40:33,World Liberty Financial,wlfi,$0.15,"$105,699,552.00",0.06%,-0.68%,-4.02%,"$3,996,395,818"
2025-12-12 09:40:33,Binance Bridged USDT (BNB Smart Chain),bsc-usd,$1.00,"$1,597,858,272.00",0.87%,-0.01%,-0.02%,"$8,984,562,625"
2025-12-12 09:40:33,Solana,sol,$139.04,"$5,767,282,557.00",3.13%,+6.00%,+0.47%,"$78,197,122,054"
2025-12-12 09:40:33,Hedera,hbar,$0.13,"$136,957,371.00",0.07%,-0.40%,-5.91%,"$5,536,016,211"
2025-12-12 09:40:33,Ethena Staked USDe,susde,$1.21,"$30,573,044.00",0.02%,+0.03%,+0.09%,"$3,527,661,939"
2025-12-12 09:40:33,XRP,xrp,$2.04,"$3,021,381,919.00",1.64%,+1.25%,-2.20%,"$122,938,268,220"
2025-12-12 09:40:33,Sui,sui,$1.65,"$880,628,600.00",0.48%,+6.23%,+1.25%,"$6,177,334,403"
2025-12-12 09:40:33,WhiteBIT Coin,wbt,$61.72,"$134,172,869.00",0.07%,+0.49%,-0.39%,"$13,225,768,460"
2025-12-12 09:40:33,Toncoin,ton,$1.64,"$87,406,259.00",0.05%,+2.00%,+3.69%,"$4,015,501,336"
2025-12-12 09:40:33,TRON,trx,$0.28,"$536,825,556.00",0.29%,+0.08%,-2.53%,"$26,469,726,224"
2025-12-12 09:40:33,Tether,usdt,$1.00,"$77,546,189,263.00",42.07%,-0.00%,-0.01%,"$186,169,695,804"
2025-12-12 09:40:33,Ethena USDe,usde,$1.00,"$149,100,184.00",0.08%,-0.03%,-0.32%,"$6,547,950,161"
2025-12-12 09:40:33,USDC,usdc,$1.00,"$12,418,372,663.00",6.74%,+0.09%,+0.02%,"$78,534,433,539"
2025-12-12 09:40:33,Wrapped stETH,wsteth,"$3,976.08","$49,799,701.00",0.03%,+1.29%,+2.76%,"$12,404,611,076"
2025-12-12 09:40:33,USDS,usds,$1.00,"$24,317,169.00",0.01%,-0.04%,-0.03%,"$9,927,484,092"
2025-12-12 09:40:33,Bitcoin Cash,bch,$579.66,"$334,850,691.00",0.18%,+3.10%,+1.11%,"$11,574,804,023"
2025-12-12 09:40:33,Avalanche,avax,$13.76,"$425,409,351.00",0.23%,+2.25%,-4.52%,"$5,913,104,945"
2025-12-12 09:40:33,USD1,usd1,$1.00,"$437,757,133.00",0.24%,+0.02%,+0.03%,"$2,740,383,979"
2025-12-12 09:40:33,LEO Token,leo,$9.50,"$453,465.00",0.00%,+0.46%,-2.76%,"$8,777,947,004"
2025-12-12 09:40:33,WETH,weth,"$3,256.58","$34,164,657.00",0.02%,+1.53%,+2.94%,"$8,308,169,924"
2025-12-12 09:40:33,Cronos,cro,$0.10,"$15,928,854.00",0.01%,+0.76%,-4.08%,"$3,817,754,662"
2025-12-12 09:40:33,Dogecoin,doge,$0.14,"$1,106,098,114.00",0.60%,+1.75%,-4.03%,"$21,439,254,834"
2025-12-12 09:40:33,sUSDS,susds,$1.08,"$16,865,045.00",0.01%,-0.18%,-0.11%,"$4,616,699,160"
2025-12-12 09:40:33,Ethereum,eth,"$3,255.24","$24,987,561,391.00",13.56%,+1.54%,+2.63%,"$393,012,355,280"
2025-12-12 09:40:33,PayPal USD,pyusd,$1.00,"$113,826,527.00",0.06%,+0.01%,+0.02%,"$3,919,878,548"
2025-12-12 09:40:33,Bittensor,tao,$302.37,"$126,874,545.00",0.07%,+5.70%,+5.53%,"$2,902,220,153"
2025-12-12 08:47:45,Cardano,ada,$0.42,"$1,097,702,954.00",0.59%,-2.21%,-4.18%,"$15,442,966,250"
2025-12-12 08:47:45,Ethena Staked USDe,susde,$1.21,"$30,476,160.00",0.02%,+0.06%,+0.10%,"$3,531,560,226"
2025-12-12 08:47:45,Solana,sol,$137.60,"$5,602,718,882.00",3.02%,+5.03%,-0.57%,"$77,246,903,716"
2025-12-12 08:47:45,Cronos,cro,$0.10,"$15,736,310.00",0.01%,+0.62%,-4.44%,"$3,801,363,577"
2025-12-12 08:47:45,BNB,bnb,$889.87,"$1,348,481,913.00",0.73%,+1.87%,-1.36%,"$122,543,764,791"
2025-12-12 08:47:45,Rain,rain,$0.01,"$24,585,833.00",0.01%,+2.02%,-1.49%,"$2,649,772,529"
2025-12-12 08:47:45,Chainlink,link,$14.05,"$635,379,377.00",0.34%,+2.98%,-1.33%,"$9,782,958,422"
2025-12-12 08:47:45,USDC,usdc,$1.00,"$12,360,723,811.00",6.67%,+0.10%,+0.01%,"$78,584,185,279"
2025-12-12 08:47:45,USDT0,usdt0,$1.00,"$255,223,351.00",0.14%,-0.03%,-0.04%,"$4,656,889,903"
2025-12-12 08:47:45,Wrapped stETH,wsteth,"$3,963.91","$48,970,301.00",0.03%,+1.16%,+2.32%,"$12,356,582,244"
2025-12-12 08:47:45,TRON,trx,$0.28,"$537,226,484.00",0.29%,-0.06%,-2.94%,"$26,459,430,255"
2025-12-12 08:47:45,Sui,sui,$1.64,"$868,619,356.00",0.47%,+5.44%,+0.49%,"$6,119,734,832"
2025-12-12 08:47:45,Bitcoin,btc,"$92,368.00","$46,794,631,697.00",25.26%,+2.30%,+0.32%,"$1,842,959,191,071"
2025-12-12 08:47:45,Ethena USDe,usde,$1.00,"$147,342,270.00",0.08%,+0.00%,-0.31%,"$6,552,699,193"
2025-12-12 08:47:45,Shiba Inu,shib,$0.00,"$116,850,280.00",0.06%,+0.89%,-3.07%,"$4,958,468,423"
2025-12-12 08:47:45,Lido Staked Ether,steth,"$3,242.00","$28,308,214.00",0.02%,+1.09%,+2.60%,"$28,394,439,790"
2025-12-12 08:47:45,PayPal USD,pyusd,$1.00,"$111,939,355.00",0.06%,-0.01%,-0.03%,"$3,918,748,171"
2025-12-12 08:47:45,Wrapped Bitcoin,wbtc,"$92,069.00","$288,358,531.00",0.16%,+2.07%,+0.27%,"$11,499,096,189"
2025-12-12 08:47:45,Toncoin,ton,$1.63,"$91,300,033.00",0.05%,+1.40%,+2.88%,"$3,992,510,352"
2025-12-12 08:47:45,Stellar,xlm,$0.24,"$135,853,729.00",0.07%,+0.85%,-3.12%,"$7,878,572,974"
2025-12-12 08:47:45,World Liberty Financial,wlfi,$0.15,"$107,723,118.00",0.06%,-1.07%,-4.81%,"$3,971,914,104"
2025-12-12 08:47:45,Coinbase Wrapped BTC,cbbtc,"$92,338.00","$463,478,395.00",0.25%,+2.35%,+0.19%,"$6,661,658,080"
2025-12-12 08:47:45,Dogecoin,doge,$0.14,"$1,161,547,304.00",0.63%,+1.16%,-4.79%,"$21,365,836,895"
2025-12-12 08:47:45,sUSDS,susds,$1.08,"$17,930,227.00",0.01%,+0.11%,+0.09%,"$4,627,136,653"
2025-12-12 08:47:45,Monero,xmr,$417.96,"$172,109,522.00",0.09%,+3.97%,+3.72%,"$7,714,481,564"
2025-12-12 08:47:45,WhiteBIT Coin,wbt,$61.60,"$134,356,821.00",0.07%,+0.22%,-0.98%,"$13,201,208,242"
2025-12-12 08:47:45,Mantle,mnt,$1.22,"$129,843,866.00",0.07%,+7.10%,+14.31%,"$3,956,197,086"
2025-12-12 08:47:45,Binance Bridged USDT (BNB Smart Chain),bsc-usd,$1.00,"$1,480,683,874.00",0.80%,+0.03%,+0.05%,"$8,984,644,399"
2025-12-12 08:47:45,LEO Token,leo,$9.52,"$558,187.00",0.00%,+0.77%,-2.51%,"$8,781,199,313"
2025-12-12 08:47:45,Wrapped eETH,weeth,"$3,513.41","$5,028,498.00",0.00%,+1.01%,+2.29%,"$9,583,330,887"
2025-12-12 08:47:45,Dai,dai,$1.00,"$50,262,476.00",0.03%,-0.06%,-0.01%,"$4,326,040,885"
2025-12-12 08:47:45,Zcash,zec,$455.26,"$1,090,683,188.00",0.59%,+11.75%,+17.29%,"$7,491,819,963"
2025-12-12 08:47:45,USDS,usds,$1.00,"$23,926,514.00",0.01%,-0.07%,-0.06%,"$9,920,752,839"
2025-12-12 08:47:45,Polkadot,dot,$2.06,"$227,956,357.00",0.12%,-0.66%,-8.82%,"$3,393,565,805"
2025-12-12 08:47:45,Hyperliquid,hype,$29.43,"$312,528,732.00",0.17%,+3.31%,-12.37%,"$7,951,620,207"
2025-12-12 08:47:45,Uniswap,uni,$5.52,"$256,156,683.00",0.14%,+2.74%,-6.69%,"$3,476,329,407"
2025-12-12 08:47:45,Ethereum,eth,"$3,245.26","$25,860,672,366.00",13.96%,+0.99%,+2.31%,"$391,644,072,513"
2025-12-12 08:47:45,Bittensor,tao,$301.47,"$125,643,652.00",0.07%,+5.77%,+5.21%,"$2,890,829,517"
2025-12-12 08:47:45,Wrapped Beacon ETH,wbeth,"$3,522.20","$6,788,246.00",0.00%,+0.97%,+2.36%,"$11,495,247,830"
2025-12-12 08:47:45,Tether,usdt,$1.00,"$77,336,062,393.00",41.75%,-0.01%,-0.02%,"$186,162,771,132"
2025-12-12 08:47:45,Litecoin,ltc,$82.96,"$475,545,877.00",0.26%,+1.87%,-0.60%,"$6,354,031,470"
2025-12-12 08:47:45,Bitcoin Cash,bch,$580.06,"$345,439,700.00",0.19%,+3.10%,+0.39%,"$11,580,623,310"
2025-12-12 08:47:45,Avalanche,avax,$13.64,"$429,862,512.00",0.23%,+1.73%,-5.73%,"$5,854,493,258"
2025-12-12 08:47:45,XRP,xrp,$2.03,"$3,081,778,775.00",1.66%,+0.88%,-2.51%,"$122,469,151,984"
2025-12-12 08:47:45,Canton,cc,$0.07,"$17,806,993.00",0.01%,-0.83%,+7.36%,"$2,669,000,457"
